Sample,Gene,SE_Score
TCGA-EE-A2M7-06,AHCY,-0.0138760805
TCGA-DK-A1AA-01,ADSL,-0.013874471
TCGA-OL-A97C-01,AHCY,-0.013871253
TCGA-B9-4617-01,TBC1D3,-0.013870239
TCGA-BQ-5881-01,NF2,-0.013869256
TCGA-J4-A83J-01,TBC1D3,-0.013867021
TCGA-YL-A9WH-01,AHCY,-0.013866782
TCGA-VS-A950-01,ADSL,-0.013864279
TCGA-ZF-AA4R-01,ADSL,-0.013863206
TCGA-H7-A6C4-01,RAD9A,-0.013862193
TCGA-VS-A952-01,GMPS,-0.013861269
TCGA-BH-A0AZ-01,ADSL,-0.013859749
TCGA-2Y-A9HB-01,ACO2,-0.013858616
TCGA-C8-A1HO-01,TBC1D3,-0.013857484
TCGA-IB-7645-01,ADSL,-0.013855159
TCGA-92-8065-01,TRPM7,-0.013854921
TCGA-CM-6680-01,KIRREL,-0.0138528645
TCGA-TQ-A7RJ-01,TBC1D3,-0.013847828
TCGA-VS-A8QC-01,ADSL,-0.013843775
TCGA-B2-4101-01,PTEN,-0.013842404
TCGA-BQ-7062-01,KIRREL,-0.013841927
TCGA-D8-A1JL-01,TBC1D3,-0.013841748
TCGA-CV-7415-01,GMPS,-0.01383853
TCGA-TQ-A7RQ-01,TFRC,-0.013838351
TCGA-BP-5010-01,GMPS,-0.013837218
TCGA-D7-6521-01,TBC1D3,-0.01383698
TCGA-OL-A5RZ-01,TRPM7,-0.013836086
TCGA-CC-5260-01,PTEN,-0.013831943
TCGA-E1-A7YO-01,PTEN,-0.013829112
TCGA-A2-A0YG-01,GMPS,-0.013828129
TCGA-B8-A54J-01,TRPM7,-0.01382792
TCGA-77-8131-01,GMPS,-0.013827682
TCGA-G4-6317-01,OBFC1,-0.013827294
TCGA-DD-AACA-01,AHCY,-0.013823152
TCGA-VQ-A94O-01,TBC1D3,-0.013823152
TCGA-EO-A3KW-01,GMPS,-0.013818026
TCGA-VS-A9UR-01,TBC1D3,-0.013816357
TCGA-EJ-A65B-01,AHCY,-0.013813853
TCGA-VS-A94X-01,TRPM7,-0.013813555
TCGA-CI-6623-01,TBC1D3,-0.013813138
TCGA-FG-A70Z-01,GMPS,-0.013811767
TCGA-B6-A0I1-01,GMPS,-0.013811052
TCGA-C8-A1HK-01,GMPS,-0.013805151
TCGA-D8-A1JK-01,TRPM7,-0.013799667
TCGA-HU-A4G2-01,TBC1D3,-0.0137991905
TCGA-CH-5794-01,PTEN,-0.013797641
TCGA-IB-A7LX-01,AHCY,-0.013797164
TCGA-50-8457-01,AHCY,-0.013796091
TCGA-26-5132-01,KEAP1,-0.013795368
TCGA-A3-3362-01,GMPS,-0.013795018
TCGA-CN-A49C-01,AHCY,-0.013794363
TCGA-DX-A3M1-01,KIRREL,-0.013788879
TCGA-55-6975-01,AHCY,-0.013787866
TCGA-P5-A72U-01,NF2,-0.013787195
TCGA-FD-A3N6-01,HSCB,-0.013786554
TCGA-K4-A3WV-01,TP53,-0.013784081
TCGA-P3-A6T0-01,TBC1D3,-0.013782501
TCGA-Y8-A8S1-01,PTEN,-0.013782442
TCGA-OR-A5LO-01,GMPS,-0.0137812495
TCGA-ED-A7XO-01,TBC1D3,-0.013780475
TCGA-JY-A93F-01,TBC1D3,-0.013779759
TCGA-2J-AABP-01,TBC1D3,-0.013778329
TCGA-CR-7401-01,TRPM7,-0.013776362
TCGA-14-1829-01,AHCY,-0.0137758255
TCGA-4E-A92E-01,ADSL,-0.013774216
TCGA-S9-A6U1-01,TBC1D3,-0.0137729645
TCGA-OR-A5JE-01,GMPS,-0.013771892
TCGA-C8-A12W-01,TBC1D3,-0.013771772
TCGA-EY-A2OO-01,TBC1D3,-0.0137706995
TCGA-EU-5906-01,GMPS,-0.013761044
TCGA-UZ-A9PS-01,TRPM7,-0.013759673
TCGA-BP-5186-01,PTEN,-0.0137555
TCGA-RG-A7D4-01,AHCY,-0.013753712
TCGA-AJ-A3NG-01,PTEN,-0.013751388
TCGA-VS-A9UC-01,ADSL,-0.013750076
TCGA-AF-3911-01,KIRREL,-0.0137500465
TCGA-GN-A4U9-06,TBC1D3,-0.013749599
TCGA-DX-A6YS-01,GMPS,-0.013749361
TCGA-L5-A88Z-01,ADSL,-0.013748944
TCGA-B9-A69E-01,GMPS,-0.013747692
TCGA-ER-A196-01,PTEN,-0.013744295
TCGA-D6-6515-01,PICALM,-0.01374346
TCGA-14-0789-01,TBC1D3,-0.013743401
TCGA-FF-8043-01,AHCY,-0.01374054
TCGA-OR-A5JG-01,TBC1D3,-0.0137399435
TCGA-2G-AAGG-01,KEAP1,-0.013738517
TCGA-OR-A5LG-01,PTEN,-0.013734996
TCGA-DH-A66B-01,AHCY,-0.01373443
TCGA-IB-AAUU-01,AHCY,-0.013733655
TCGA-26-1442-01,GMPS,-0.013733327
TCGA-D9-A4Z5-01,PTEN,-0.01373148
TCGA-BP-4993-01,PTEN,-0.0137248635
TCGA-91-6835-01,TBC1D3,-0.013722181
TCGA-FU-A3NI-01,ADSL,-0.013722122
TCGA-2J-AAB1-01,ADSL,-0.013721049
TCGA-C5-A1BL-01,TRPM7,-0.013720244
TCGA-US-A77G-01,AHCY,-0.013719201
TCGA-AR-A5QN-01,PTEN,-0.013715208
TCGA-S9-A7IX-01,AHCY,-0.01371327
TCGA-FG-7643-01,PTEN,-0.013712883
TCGA-G9-6384-01,HSCB,-0.013708174
TCGA-R6-A8W5-01,TRPM7,-0.013707459
TCGA-HC-7075-01,CENPP,-0.013707429
TCGA-CZ-5467-01,HSCB,-0.013705671
TCGA-62-A471-01,AHCY,-0.013703525
TCGA-BH-A1F8-01,TRPM7,-0.013699383
TCGA-VW-A8FI-01,PTEN,-0.013697982
TCGA-C5-A7UC-01,NF2,-0.013688028
TCGA-OR-A5K8-01,TBC1D3,-0.013686061
TCGA-P5-A5EX-01,HSCB,-0.013685167
TCGA-FE-A22Z-01,KEAP1,-0.013683699
TCGA-GN-A264-06,AHCY,-0.013682783
TCGA-DD-A3A4-01,GMPS,-0.013680577
TCGA-DX-A6BA-01,GMPS,-0.013680279
TCGA-S9-A6WO-01,NSMCE1,-0.01367867
TCGA-IB-7649-01,AHCY,-0.013678551
TCGA-HV-AA8X-01,AHCY,-0.013678491
TCGA-HZ-A77Q-01,AHCY,-0.013678312
TCGA-DK-A3X2-01,TRPM7,-0.013677835
TCGA-05-4433-01,AHCY,-0.013676405
TCGA-AZ-6603-01,AHCY,-0.013675272
TCGA-CZ-5986-01,ADSL,-0.013674974
TCGA-Y8-A8S0-01,HSCB,-0.013674796
TCGA-DV-A4W0-01,DNLZ,-0.013673604
TCGA-2G-AAKH-01,GMPS,-0.013673484
TCGA-2G-AAM4-01,TBC1D3,-0.013672233
TCGA-3U-A98D-01,KIRREL,-0.013670623
TCGA-FG-A60J-01,TBC1D3,-0.013669729
TCGA-DB-5279-01,GMPS,-0.013669312
TCGA-DD-A1EJ-01,HSCB,-0.013666511
TCGA-F5-6863-01,ADSL,-0.013665855
TCGA-B0-4706-01,HSCB,-0.013665497
TCGA-IB-7889-01,AHCY,-0.0136653185
TCGA-FD-A6TD-01,ADSL,-0.0136650205
TCGA-CH-5737-01,AHCY,-0.013659179
TCGA-16-1045-01,GMPS,-0.013658643
TCGA-C8-A12P-01,TBC1D3,-0.013656259
TCGA-B0-5095-01,IMPDH2,-0.013655156
TCGA-F5-6464-01,AHCY,-0.0136473775
TCGA-A6-2685-01,AHCY,-0.013644248
TCGA-06-0190-01,KIRREL,-0.013642967
TCGA-55-6978-01,TBC1D3,-0.013642788
TCGA-LL-A5YM-01,TFRC,-0.01364243
TCGA-XV-AAZV-01,AHCY,-0.01364094
TCGA-UZ-A9Q0-01,PTEN,-0.013639271
TCGA-HC-A9TE-01,TBC1D3,-0.013638258
TCGA-WD-A7RX-01,NF2,-0.013637781
TCGA-FP-8631-01,TRPM7,-0.013637483
TCGA-S9-A6TS-01,AHCY,-0.013637245
TCGA-Y8-A897-01,DNLZ,-0.013636395
TCGA-CW-5581-01,PTEN,-0.013636231
TCGA-D8-A1X6-01,TRPM7,-0.013633728
TCGA-E1-A7YM-01,TBC1D3,-0.013633251
TCGA-AS-3778-01,DNLZ,-0.013632655
TCGA-VS-A9UD-01,TRPM7,-0.013631731
TCGA-02-0047-01,KIRREL,-0.013629109
TCGA-B8-4153-01,GMPS,-0.0136271715
TCGA-4A-A93X-01,DNLZ,-0.0136228055
TCGA-DK-AA6W-01,CAD,-0.013622075
TCGA-2J-AABI-01,PTEN,-0.0136220455
TCGA-DB-A75K-01,AHCY,-0.013618976
TCGA-YL-A8HJ-01,CAB39,-0.013613977
TCGA-DW-7839-01,CENPP,-0.013613075
TCGA-DD-AADR-01,ADSL,-0.013612628
TCGA-EE-A29W-06,GMPS,-0.013611317
TCGA-V1-A9OL-01,AHCY,-0.013607323
TCGA-VQ-A8PH-01,ADSL,-0.01360631
TCGA-B2-5633-01,TBC1D3,-0.0136060715
TCGA-BR-A453-01,AHCY,-0.013606012
TCGA-2F-A9KW-01,ADSL,-0.013603568
TCGA-26-5135-01,TBC1D3,-0.013602614
TCGA-EI-6885-01,TBC1D3,-0.0136015415
TCGA-AK-3451-01,TRPM7,-0.0135986805
TCGA-CR-7376-01,GMPS,-0.013598651
TCGA-JU-AAVI-01,DNLZ,-0.013598144
TCGA-CX-7085-01,TBC1D3,-0.013598084
TCGA-K4-A4AB-01,ADSL,-0.01359427
TCGA-N6-A4VD-01,DNLZ,-0.013592482
TCGA-DD-A4NN-01,AHCY,-0.013591707
TCGA-NH-A50U-01,TBC1D3,-0.0135906935
TCGA-BQ-7061-01,ADSL,-0.01358664
TCGA-BH-A18K-01,HSCB,-0.013584077
TCGA-BQ-5890-01,GMPS,-0.013582408
TCGA-AR-A255-01,TRPM7,-0.013582349
TCGA-ZF-AA5H-01,ADSL,-0.01358223
TCGA-CF-A5UA-01,ADSL,-0.013581574
TCGA-DX-AB2O-01,GMPS,-0.01358062
TCGA-CK-4947-01,AHCY,-0.013578594
TCGA-A2-A4S1-01,TBC1D3,-0.013577461
TCGA-MH-A55Z-01,GMPS,-0.013576269
TCGA-DD-AACC-01,GMPS,-0.013574481
TCGA-QH-A65R-01,TRPM7,-0.013572216
TCGA-AX-A3G1-01,PTEN,-0.013571322
TCGA-XF-A9SW-01,PTEN,-0.013570845
TCGA-AR-A0U0-01,AHCY,-0.013566703
TCGA-J9-A8CP-01,TBC1D3,-0.013560653
TCGA-HT-7480-01,GMPS,-0.013559639
TCGA-AC-A23C-01,DNLZ,-0.013559222
TCGA-43-6773-01,AHCY,-0.013559192
TCGA-V1-A9O9-01,PTEN,-0.013559043
TCGA-XF-AAMJ-01,GMPS,-0.013556451
TCGA-BR-6801-01,TBC1D3,-0.013556242
TCGA-CJ-4634-01,ADSL,-0.0135554075
TCGA-HC-A4ZV-01,ADSL,-0.013555348
TCGA-B0-5692-01,ADSL,-0.013555169
TCGA-CM-6161-01,AHCY,-0.01355499
TCGA-DU-A5TR-01,AHCY,-0.013553858
TCGA-A3-A8OU-01,GMPS,-0.013552487
TCGA-EE-A3JH-06,AHCY,-0.013549209
TCGA-2L-AAQE-01,KIRREL,-0.013548896
TCGA-2Y-A9H2-01,DNLZ,-0.013540998
TCGA-BR-4253-01,TBC1D3,-0.013540268
TCGA-CV-7238-01,AHCY,-0.01353845
TCGA-G9-6363-01,KIRREL,-0.01353845
TCGA-J2-8192-01,TEN1,-0.013535917
TCGA-KV-A6GD-01,AHCY,-0.013534188
TCGA-DK-A6B0-01,PTEN,-0.013532758
TCGA-XU-A92O-01,TBC1D3,-0.013531208
TCGA-DD-AACQ-01,ADSL,-0.013530433
TCGA-PD-A5DF-01,PTEN,-0.013529897
TCGA-DU-8164-01,TBC1D3,-0.013526559
TCGA-EW-A2FS-01,AHCY,-0.01352492
TCGA-VR-AA7D-01,DNLZ,-0.013523638
TCGA-ZJ-A8QR-01,TP53,-0.013520919
TCGA-HF-7136-01,AHCY,-0.013518453
TCGA-FB-A5VM-01,AHCY,-0.013517141
TCGA-CU-A3KJ-01,TBC1D3,-0.013516068
TCGA-DK-A3IV-01,TBC1D3,-0.013512373
TCGA-B0-5109-01,TRPM7,-0.013510346
TCGA-AL-3473-01,TBC1D3,-0.013510227
TCGA-A4-7915-01,PTEN,-0.013509154
TCGA-XF-AAMT-01,TBC1D3,-0.013506293
TCGA-CR-7380-01,GMPS,-0.013505876
TCGA-CN-6016-01,ADSL,-0.013505638
TCGA-5V-A9RR-01,PTEN,-0.0135041475
TCGA-C5-A7CJ-01,CAB39,-0.01350192
TCGA-BJ-A0ZH-01,PTEN,-0.013501704
TCGA-73-4676-01,TRPM7,-0.013501197
TCGA-HP-A5MZ-01,PTEN,-0.013500631
TCGA-GK-A6C7-01,TBC1D3,-0.013495564
TCGA-B8-5164-01,PTEN,-0.013493061
TCGA-EA-A6QX-01,TRPM7,-0.013491362
TCGA-E2-A10B-01,AHCY,-0.013490796
TCGA-CH-5772-01,TRPM7,-0.013489962
TCGA-UZ-A9PU-01,PTEN,-0.013489723
TCGA-GL-6846-01,TRPM7,-0.013489604
TCGA-EJ-5530-01,GMPS,-0.013487816
TCGA-A3-3346-01,PTEN,-0.013486624
TCGA-GS-A9U4-01,GMPS,-0.01348418
TCGA-HC-8265-01,TRPM7,-0.013482034
TCGA-UE-A6QU-01,ADSL,-0.013481259
TCGA-HT-A5R9-01,AHCY,-0.013477206
TCGA-UF-A718-01,GMPS,-0.013477147
TCGA-3M-AB46-01,GMPS,-0.013476968
TCGA-CD-8532-01,TBC1D3,-0.013475776
TCGA-LL-A7SZ-01,TBC1D3,-0.01347065
TCGA-XV-A9W5-01,TBC1D3,-0.013470173
TCGA-A6-6652-01,TBC1D3,-0.013469338
TCGA-AC-A2BK-01,GMPS,-0.013468385
TCGA-VR-A8EW-01,ADSL,-0.013466597
TCGA-QQ-A5V9-01,TBC1D3,-0.013465285
TCGA-BH-A18H-01,PTEN,-0.013464928
TCGA-VS-A9U5-01,ADSL,-0.013464332
TCGA-B8-4151-01,ADSL,-0.013463199
TCGA-IN-AB1V-01,TBC1D3,-0.01346004
TCGA-VS-A8EG-01,SEPHS2,-0.013456404
TCGA-Q1-A73Q-01,GMPS,-0.013455808
TCGA-BT-A20W-01,IMPDH2,-0.0134500265
TCGA-CJ-6032-01,AHCY,-0.013448626
TCGA-S8-A6BW-01,AHCY,-0.013448119
TCGA-FF-A7CQ-01,TRPM7,-0.013447374
TCGA-BA-A4IG-01,TBC1D3,-0.013444662
TCGA-ND-A4W6-01,AHCY,-0.013442367
TCGA-IB-7886-01,AHCY,-0.013440192
TCGA-DB-A64W-01,TFRC,-0.0134394765
TCGA-BH-A0B0-01,DNLZ,-0.013437688
TCGA-E2-A1B1-01,SEPHS2,-0.013437033
TCGA-CZ-5459-01,AHCY,-0.013434082
TCGA-N9-A4Q3-01,MRE11A,-0.013418347
TCGA-B0-5102-01,PTEN,-0.013414741
TCGA-AA-3506-01,ADSL,-0.013414443
TCGA-IN-8462-01,AHCY,-0.013414323
TCGA-BR-7959-01,AHCY,-0.013412654
TCGA-ZH-A8Y2-01,GMPS,-0.013412058
TCGA-DD-AACO-01,TBC1D3,-0.01341033
TCGA-MR-A8JO-01,HSCB,-0.0134091675
TCGA-FG-A6IZ-01,PTEN,-0.013409078
TCGA-EM-A2P2-01,PTEN,-0.013408005
TCGA-DY-A1H8-01,DNLZ,-0.013407469
TCGA-BP-4983-01,GMPS,-0.01340425
TCGA-VQ-A94T-01,CAB39,-0.013403326
TCGA-DD-A11B-01,ADSL,-0.013402581
TCGA-S9-A89Z-01,AHCY,-0.0134010315
TCGA-L7-A6VZ-01,AHCY,-0.01339978
TCGA-M9-A5M8-01,GMPS,-0.0133987665
TCGA-N8-A4PL-01,AHCY,-0.01339823
TCGA-VR-A8ER-01,TBC1D3,-0.013393283
TCGA-LL-A9Q3-01,PTEN,-0.013392597
TCGA-IG-A3QL-01,GMPS,-0.01339072
TCGA-BA-A4IH-01,PTEN,-0.013390601
TCGA-LG-A9QD-01,AHCY,-0.013390332
TCGA-BP-4992-01,PTEN,-0.013390005
TCGA-MY-A913-01,CAD,-0.013389111
TCGA-05-4425-01,AHCY,-0.013388783
TCGA-B3-4104-01,PTEN,-0.013388574
TCGA-DT-5265-01,AHCY,-0.013386488
TCGA-AR-A0TW-01,GMPS,-0.0133805275
TCGA-VQ-AA68-01,PFAS,-0.013378203
TCGA-EI-6509-01,AHCY,-0.013377547
TCGA-S9-A6WM-01,TBC1D3,-0.013374567
TCGA-LN-A49X-01,PTEN,-0.013373315
TCGA-VS-AA62-01,TBC1D3,-0.013372779
TCGA-E9-A1RG-01,PTEN,-0.013372302
TCGA-NA-A4QY-01,PTEN,-0.013371944
TCGA-B0-5701-01,HSCB,-0.013371736
TCGA-HZ-A77P-01,PTEN,-0.013370872
TCGA-CQ-A4CI-01,GMPS,-0.013368845
TCGA-EM-A3SX-01,GMPS,-0.013368398
TCGA-Q2-A5QZ-01,HSCB,-0.013364971
TCGA-DX-A48P-01,PTEN,-0.013363779
TCGA-KK-A7AP-01,PTEN,-0.01336354
TCGA-EA-A5ZF-01,TBC1D3,-0.0133628845
TCGA-S9-A7R2-01,TBC1D3,-0.013361096
TCGA-A4-7734-01,PTEN,-0.013359964
TCGA-F2-A7TX-01,PTEN,-0.013357222
TCGA-2A-A8VL-01,DNLZ,-0.013356477
TCGA-EE-A2ME-06,TBC1D3,-0.013354659
TCGA-TQ-A7RI-01,GMPS,-0.013347715
TCGA-16-0846-01,TBC1D3,-0.013342023
TCGA-BB-A5HZ-01,SEPHS2,-0.013341308
TCGA-HE-7130-01,ADSL,-0.013340831
TCGA-IN-A6RI-01,TBC1D3,-0.013339758
TCGA-62-8402-01,TBC1D3,-0.0133343935
TCGA-86-8076-01,TBC1D3,-0.013333321
TCGA-BJ-A0Z0-01,PTEN,-0.013333261
TCGA-ZH-A8Y6-01,PTEN,-0.013328195
TCGA-A1-A0SP-01,SEPHS2,-0.013324738
TCGA-E2-A9RU-01,DNLZ,-0.013323307
TCGA-B0-5080-01,PFAS,-0.013320774
TCGA-A6-5657-01,TBC1D3,-0.013320208
TCGA-G9-6339-01,AHCY,-0.013315499
TCGA-28-2509-01,TBC1D3,-0.013312101
TCGA-B0-5094-01,GMPS,-0.013312101
TCGA-K4-A83P-01,ADSL,-0.013308883
TCGA-V1-A8MG-01,HSCB,-0.01330775
TCGA-A6-6648-01,TRPM7,-0.013307482
TCGA-N6-A4VE-01,HSCB,-0.013306379
TCGA-78-8655-01,AHCY,-0.01330328
TCGA-FV-A2QR-01,TBC1D3,-0.013299942
TCGA-HE-A5NL-01,AHCY,-0.013299942
TCGA-ED-A7XP-01,TRPM7,-0.013298392
TCGA-VS-A9U7-01,ADSL,-0.0132972
TCGA-CJ-6030-01,ADSL,-0.013294041
TCGA-D8-A1XB-01,PTEN,-0.013293803
TCGA-W5-AA30-01,PTEN,-0.013292789
TCGA-CC-A5UC-01,TBC1D3,-0.0132911205
TCGA-DD-AAVP-01,GMPS,-0.01328969
TCGA-A2-A1G0-01,DNLZ,-0.013287947
TCGA-BR-A4CS-01,GMPS,-0.013282537
TCGA-B8-A54G-01,ADSL,-0.013279796
TCGA-L5-A4OM-01,GMPS,-0.013279378
TCGA-DS-A0VL-01,ADSL,-0.013278067
TCGA-2Z-A9JQ-01,GMPS,-0.0132780075
TCGA-CC-A9FU-01,GMPS,-0.013277292
TCGA-3U-A98I-01,DNLZ,-0.013273671
TCGA-DD-A4NK-01,GMPS,-0.013272703
TCGA-P5-A737-01,TSC2,-0.013271902
TCGA-HT-7688-01,TBC1D3,-0.013271809
TCGA-BT-A42C-01,CAD,-0.0132709
TCGA-VS-A8QH-01,AHCY,-0.013269663
TCGA-GJ-A9DB-01,PTEN,-0.013264
TCGA-F4-6855-01,ADSL,-0.013262868
TCGA-J4-A83K-01,GMPS,-0.01325807
TCGA-SG-A6Z7-01,AHCY,-0.013257325
TCGA-FU-A23L-01,GMPS,-0.013255119
TCGA-X6-A8C2-01,TBC1D3,-0.013253927
TCGA-4Z-AA81-01,ADSL,-0.01325345
TCGA-BH-A0DX-01,PMVK,-0.013252124
TCGA-IQ-7631-01,UMPS,-0.013249427
TCGA-N9-A4Q7-01,CAD,-0.013244465
TCGA-CV-7247-01,TBC1D3,-0.013243914
TCGA-Y8-A895-01,PTEN,-0.013242424
TCGA-E9-A22B-01,AHCY,-0.01324141
TCGA-RC-A7SK-01,ACO2,-0.01323694
TCGA-CN-A6V7-01,PGM3,-0.013232522
TCGA-E7-A678-01,AHCY,-0.013230383
TCGA-K1-A6RV-01,NF2,-0.013228029
TCGA-IG-A3YB-01,OBFC1,-0.013227619
TCGA-C5-A1MJ-01,AHCY,-0.013225913
TCGA-BR-6563-01,PFAS,-0.013222307
TCGA-HC-A6AL-01,TBC1D3,-0.013221979
TCGA-85-8479-01,ACO2,-0.013221085
TCGA-UZ-A9PX-01,TBC1D3,-0.013220549
TCGA-BR-8384-01,AHCY,-0.013219893
TCGA-B9-5156-01,GMPS,-0.01321879
TCGA-XF-A8HB-01,AHCY,-0.013217688
TCGA-IQ-7632-01,ADSL,-0.013217092
TCGA-A4-8098-01,GMPS,-0.0132161975
TCGA-CV-7433-01,HSCB,-0.013215214
TCGA-22-5482-01,GMPS,-0.013213158
TCGA-3B-A9HY-01,ADSL,-0.013209939
TCGA-ZG-A9ND-01,ENO1,-0.013209581
TCGA-DD-AAVY-01,TRPM7,-0.013205826
TCGA-VQ-AA69-01,HSCB,-0.013204336
TCGA-BP-4974-01,GMPS,-0.01320371
TCGA-RN-AAAQ-01,KIRREL,-0.013203412
TCGA-AZ-6600-01,TBC1D3,-0.0132011175
TCGA-V1-A9OH-01,ADSL,-0.013195097
TCGA-CX-7219-01,ADSL,-0.013194382
TCGA-2Z-A9J3-01,TRPM7,-0.013194323
TCGA-19-5960-01,AHCY,-0.013193965
TCGA-DD-AACY-01,PTEN,-0.013188839
TCGA-06-2563-01,AHCY,-0.01318711
TCGA-Z6-A8JD-01,ADSL,-0.013186038
TCGA-C8-A12X-01,AHCY,-0.013185918
TCGA-XS-A8TJ-01,TRPM7,-0.013183951
TCGA-F4-6808-01,STX4,-0.0131825805
TCGA-C8-A274-01,FPGS,-0.013182312
TCGA-DD-A4NJ-01,ADSL,-0.013177931
TCGA-EO-A3L0-01,TRPM7,-0.013176918
TCGA-P5-A780-01,PTEN,-0.013176262
TCGA-BC-A10R-01,NAMPT,-0.013175577
TCGA-05-4384-01,GMPS,-0.013171256
TCGA-37-3783-01,SLC7A1,-0.013167918
TCGA-D8-A27M-01,AHCY,-0.013163567
TCGA-B9-4114-01,ADSL,-0.013163507
TCGA-2Z-A9JS-01,TBC1D3,-0.013156056
TCGA-BB-A6UO-01,ADSL,-0.013155162
TCGA-VS-A8Q8-01,TBC1D3,-0.013154268
TCGA-CV-6954-01,VPS4B,-0.013153002
TCGA-CA-6716-01,ADSL,-0.013151586
TCGA-RS-A6TP-01,TRPM7,-0.01315093
TCGA-B8-A54I-01,ADSL,-0.013150334
TCGA-FA-A6HO-01,TBC1D3,-0.013146639
TCGA-95-A4VP-01,ACO2,-0.013145924
TCGA-BR-A452-01,PTEN,-0.013145626
TCGA-D1-A3DG-01,TBC1D3,-0.013143063
TCGA-ZF-AA4U-01,ADSL,-0.01314044
TCGA-DD-AAEH-01,ADSL,-0.013135493
TCGA-B0-4712-01,HSCB,-0.013135016
TCGA-HT-7677-01,GMPS,-0.0131344795
TCGA-62-A46R-01,TRPM7,-0.013130516
TCGA-55-8091-01,PTEN,-0.013130248
TCGA-SG-A849-01,GMPS,-0.013128042
TCGA-W5-AA2U-01,ADSL,-0.013125181
TCGA-VM-A8CB-01,PTEN,-0.013124764
TCGA-FD-A3SL-01,GMPS,-0.013119876
TCGA-B4-5836-01,ADSL,-0.013119817
TCGA-ED-A7PX-01,PTEN,-0.013116717
TCGA-F2-A44G-01,HSCB,-0.013115883
TCGA-2A-A8VV-01,KIRREL,-0.013114393
TCGA-VS-A94Y-01,DNLZ,-0.013107717
TCGA-CJ-5686-01,DNLZ,-0.013103485
TCGA-AF-A56N-01,ADSL,-0.013098955
TCGA-L5-A4OS-01,TBC1D3,-0.013096452
TCGA-DX-AB35-01,PTEN,-0.013094544
TCGA-UD-AAC4-01,PTEN,-0.013093352
TCGA-Q1-A5R3-01,AHCY,-0.013092995
TCGA-DU-A6S3-01,AHCY,-0.013089806
TCGA-CM-6676-01,TBC1D3,-0.013089657
TCGA-DD-AAE3-01,ADSL,-0.013089418
TCGA-CR-7386-01,ADSL,-0.013088286
TCGA-FG-A710-01,GMPS,-0.01308763
TCGA-HC-7819-01,TRPM7,-0.013087064
TCGA-62-8395-01,ADSL,-0.013086557
TCGA-GS-A9TT-01,TRPM7,-0.01308465
TCGA-SI-AA8B-01,TBC1D3,-0.013081551
TCGA-EJ-7115-01,PTEN,-0.013079822
TCGA-2H-A9GQ-01,GMPS,-0.013079494
TCGA-LN-A9FO-01,TBC1D3,-0.013078928
TCGA-AJ-A3EM-01,TRPM7,-0.013078123
TCGA-DQ-7592-01,KIRREL,-0.013076961
TCGA-GV-A3JV-01,ADSL,-0.013076782
TCGA-XF-AAMH-01,SEPHS2,-0.013074219
TCGA-62-A470-01,TBC1D3,-0.013072491
TCGA-32-2632-01,TBC1D3,-0.013069153
TCGA-3B-A9HV-01,GMPS,-0.013068259
TCGA-G9-6494-01,TBC1D3,-0.01306653
TCGA-P5-A5EV-01,DNLZ,-0.013063818
TCGA-96-8169-01,TRPM7,-0.013060689
TCGA-B0-4815-01,TBC1D3,-0.013060689
TCGA-ZG-A9LZ-01,PTEN,-0.013060093
TCGA-CS-6670-01,CAB39,-0.013056405
TCGA-DK-A3IL-01,ADSL,-0.013054311
TCGA-06-5418-01,TBC1D3,-0.013054132
TCGA-B2-3923-01,GFPT1,-0.013053358
TCGA-14-2554-01,TBC1D3,-0.013052225
TCGA-LL-A8F5-01,ADSL,-0.013047636
TCGA-AJ-A3TW-01,DHX29,-0.013046458
TCGA-BH-A0DH-01,KEAP1,-0.013044991
TCGA-CR-5247-01,TP53,-0.013041854
TCGA-CG-5725-01,TBC1D3,-0.013041496
TCGA-SX-A7SL-01,ADSL,-0.013041198
TCGA-GU-A42Q-01,ADSL,-0.013039947
TCGA-CN-4731-01,OBFC1,-0.013038248
TCGA-CV-A6JO-01,DNLZ,-0.013037458
TCGA-32-4213-01,PTEN,-0.013036907
TCGA-G3-AAUZ-01,TP53,-0.01303309
TCGA-D5-6536-01,GMPS,-0.013032496
TCGA-GS-A9TY-01,TBC1D3,-0.013031602
TCGA-VR-AA4G-01,TBC1D3,-0.013031006
TCGA-EX-A8YF-01,AHCY,-0.013030112
TCGA-CU-A0YO-01,TBC1D3,-0.013021708
TCGA-EJ-5531-01,PTEN,-0.013020217
TCGA-A3-3319-01,TBC1D3,-0.013019562
TCGA-BR-6709-01,AHCY,-0.0130162835
TCGA-BC-4073-01,TBC1D3,-0.013014317
TCGA-KR-A7K7-01,TRPM7,-0.01301223
TCGA-CR-7390-01,TRPM7,-0.013011128
TCGA-G3-AAV3-01,ADSL,-0.01301074
TCGA-EA-A3HQ-01,ADSL,-0.013009667
TCGA-HC-A6AO-01,NSMCE1,-0.013009489
TCGA-GV-A3QG-01,TBC1D3,-0.013008118
TCGA-W5-AA33-01,TFRC,-0.013007939
TCGA-CJ-4882-01,TBC1D3,-0.01300633
TCGA-GU-A762-01,GMPS,-0.013006151
TCGA-VR-A8EY-01,AHCY,-0.0130060315
TCGA-98-A539-01,TRPM7,-0.0130057335
TCGA-CC-A5UD-01,IMPDH2,-0.012999654
TCGA-CM-5862-01,TBC1D3,-0.0129983425
