Sample	Gene	SE_Score
TCGA-N6-A4VC-01	ITGB5	0.0070
TCGA-N6-A4VD-01	ITGB5	0.0063
TCGA-N6-A4VE-01	ELMO2	0.0070
TCGA-N6-A4VF-01	ITGB5	0.0056
TCGA-N6-A4VG-01	BCAR1	0.0079
TCGA-N7-A4Y0-01	BCL2L1	0.0030
TCGA-N7-A4Y5-01	SMARCA4	0.0056
TCGA-N7-A4Y8-01	FCF1	0.0088
TCGA-N7-A59B-01	ITGB5	0.0084
TCGA-N8-A4PI-01	BCAR1	0.0076
TCGA-N8-A4PL-01	BCAR1	0.0061
TCGA-N8-A4PM-01	ELMO2	0.0074
TCGA-N8-A4PN-01	GLRX3	0.0048
TCGA-N8-A4PO-01	ELMO2	0.0097
TCGA-N8-A4PP-01	EP300	0.0055
TCGA-N8-A4PQ-01	CCDC101	0.0070
TCGA-N8-A56S-01	ITGB5	0.0076
TCGA-N9-A4PZ-01	ITGB5	0.0057
TCGA-N9-A4Q1-01	ITGB5	0.0068
TCGA-N9-A4Q3-01	BCAR1	0.0057
TCGA-N9-A4Q4-01	ELMO2	0.0073
TCGA-N9-A4Q7-01	EP300	0.0057
TCGA-N9-A4Q8-01	MAGOH	0.0055
TCGA-NA-A4QV-01	ELMO2	0.0095
TCGA-NA-A4QW-01	ITGB5	0.0058
TCGA-NA-A4QX-01	BCAR1	0.0112
TCGA-NA-A4QY-01	ELMO2	0.0082
TCGA-NA-A4R0-01	PRKAR1A	0.0083
TCGA-NA-A4R1-01	TBC1D3C	0.0040
TCGA-NA-A5I1-01	BCAR1	0.0060
TCGA-NC-A5HD-01	EP300	0.0037
TCGA-NC-A5HE-01	TXNRD1	0.0073
TCGA-NC-A5HF-01	EP300	0.0088
TCGA-NC-A5HG-01	APC	0.0034
TCGA-NC-A5HH-01	SMARCA4	0.0057
TCGA-NC-A5HI-01	CDAN1	0.0063
TCGA-NC-A5HJ-01	HSPA8	0.0073
TCGA-NC-A5HK-01	SUPT7L	0.0049
TCGA-NC-A5HL-01	GPX4	0.0072
TCGA-NC-A5HM-01	EP300	0.0080
TCGA-NC-A5HN-01	EP300	0.0037
TCGA-NC-A5HO-01	GLRX3	0.0058
TCGA-NC-A5HP-01	EP300	0.0085
TCGA-NC-A5HQ-01	CDAN1	0.0054
TCGA-NC-A5HR-01	CDAN1	0.0047
TCGA-NC-A5HT-01	NR2C2AP	0.0073
TCGA-ND-A4W6-01	ELMO2	0.0057
TCGA-ND-A4WA-01	ITGB5	0.0050
TCGA-ND-A4WC-01	ATP5B	0.0012
TCGA-ND-A4WF-01	CBFB	0.0058
TCGA-NF-A4WU-01	BCAR1	0.0092
TCGA-NF-A4WX-01	ELMO2	0.0092
TCGA-NF-A4X2-01	EP300	0.0049
TCGA-NF-A5CP-01	FERMT2	0.0068
TCGA-NG-A4VU-01	ITGB5	0.0084
TCGA-NG-A4VW-01	STK11	0.0114
TCGA-NH-A50T-01	ELMO2	0.0039
TCGA-NH-A50U-01	CCDC101	0.0067
TCGA-NH-A50V-01	GPX4	0.0044
TCGA-NH-A5IV-01	THAP1	0.0017
TCGA-NH-A6GA-01	ROCK2	0.0058
TCGA-NH-A6GB-01	EP300	0.0053
TCGA-NH-A6GC-01	FERMT2	0.0062
TCGA-NH-A8F7-01	CDAN1	0.0060
TCGA-NH-A8F8-01	EP300	0.0059
TCGA-NI-A4U2-01	EP300	0.0048
TCGA-NI-A8LF-01	MDM2	0.0045
TCGA-NJ-A4YF-01	HSPA8	0.0024
TCGA-NJ-A4YG-01	CDAN1	0.0079
TCGA-NJ-A4YI-01	EP300	0.0095
TCGA-NJ-A4YP-01	EP300	0.0064
TCGA-NJ-A4YQ-01	APC	0.0024
TCGA-NJ-A55A-01	CDAN1	0.0071
TCGA-NJ-A55O-01	CBFB	0.0039
TCGA-NJ-A55R-01	GPX4	0.0064
TCGA-NJ-A7XG-01	ITGB5	0.0096
TCGA-NK-A5CR-01	SUPT7L	0.0084
TCGA-NK-A5CT-01	EP300	0.0051
TCGA-NK-A5CX-01	EP300	0.0088
TCGA-NK-A7XE-01	EP300	0.0040
TCGA-NQ-A57I-01	ELMO2	0.0079
TCGA-NQ-A638-01	GGNBP2	0.0093
TCGA-O1-A52J-01	EAF1	0.0027
TCGA-O2-A52N-01	UBC	0.0029
TCGA-O2-A52Q-01	MDM2	0.0047
TCGA-O2-A52S-01	CASC3	0.0036
TCGA-O2-A52V-01	CDAN1	0.0063
TCGA-O2-A52W-01	ITGB5	0.0058
TCGA-O2-A5IB-01	EP300	0.0068
TCGA-O8-A75V-01	ELMO2	0.0058
TCGA-O9-A75Z-01	TIPARP	0.0087
TCGA-OD-A75X-06	EP300	0.0024
TCGA-OE-A75W-01	EP300	0.0064
TCGA-OL-A5RU-01	BCAR1	0.0100
TCGA-OL-A5RV-01	BCAR1	0.0089
TCGA-OL-A5RW-01	NFE2L2	0.0035
TCGA-OL-A5RX-01	ITGB5	0.0091
TCGA-OL-A5RY-01	TIPARP	0.0099
TCGA-OL-A5RZ-01	ELMO2	0.0060
TCGA-OL-A5S0-01	ITGB5	0.0094
TCGA-OL-A66H-01	ELMO2	0.0099
TCGA-OL-A66I-01	ITGB5	0.0075
TCGA-OL-A66J-01	CFLAR	0.0074
TCGA-OL-A66K-01	ITGB5	0.0062
TCGA-OL-A66L-01	ELMO2	0.0075
TCGA-OL-A66N-01	ELMO2	0.0058
TCGA-OL-A66O-01	ITGB5	0.0109
TCGA-OL-A66P-01	LSM5	0.0073
TCGA-OL-A6VO-01	BCAR1	0.0116
TCGA-OL-A6VQ-01	ELMO2	0.0087
TCGA-OL-A6VR-01	TIPARP	0.0095
TCGA-OL-A97C-01	CDAN1	0.0071
TCGA-OR-A5J1-01	BCAR1	0.0086
TCGA-OR-A5J2-01	STK11	0.0082
TCGA-OR-A5J3-01	ITGB5	0.0116
TCGA-OR-A5J5-01	EP300	0.0038
TCGA-OR-A5J6-01	ITGB5	0.0098
TCGA-OR-A5J7-01	ELMO2	0.0068
TCGA-OR-A5J8-01	EP300	0.0057
TCGA-OR-A5J9-01	FERMT2	0.0068
TCGA-OR-A5JA-01	CYB5B	0.0034
TCGA-OR-A5JB-01	EP300	0.0100
TCGA-OR-A5JC-01	ITGB5	0.0098
TCGA-OR-A5JD-01	ELMO2	0.0079
TCGA-OR-A5JE-01	ELMO2	0.0074
TCGA-OR-A5JF-01	ITGB5	0.0042
TCGA-OR-A5JG-01	TIPARP	0.0076
TCGA-OR-A5JI-01	TIPARP	0.0077
TCGA-OR-A5JJ-01	ELMO2	0.0080
TCGA-OR-A5JK-01	ITGB5	0.0079
TCGA-OR-A5JL-01	ELMO2	0.0094
TCGA-OR-A5JM-01	GGNBP2	0.0044
TCGA-OR-A5JO-01	RHOA	0.0076
TCGA-OR-A5JP-01	FCF1	0.0064
TCGA-OR-A5JQ-01	RHOA	0.0104
TCGA-OR-A5JR-01	RHOA	0.0087
TCGA-OR-A5JS-01	ITGB5	0.0089
TCGA-OR-A5JT-01	ELMO2	0.0082
TCGA-OR-A5JV-01	DDX27	0.0065
TCGA-OR-A5JW-01	ITGB5	0.0052
TCGA-OR-A5JX-01	CFLAR	0.0058
TCGA-OR-A5JY-01	ITGB5	0.0060
TCGA-OR-A5JZ-01	ITGB5	0.0095
TCGA-OR-A5K0-01	MAGOH	0.0048
TCGA-OR-A5K1-01	STK11	0.0119
TCGA-OR-A5K3-01	MAGOH	0.0102
TCGA-OR-A5K4-01	LSM5	0.0044
TCGA-OR-A5K5-01	EP300	0.0042
TCGA-OR-A5K6-01	ITGB5	0.0098
TCGA-OR-A5K8-01	ELMO2	0.0078
TCGA-OR-A5K9-01	EP300	0.0075
TCGA-OR-A5KO-01	ELMO2	0.0092
TCGA-OR-A5KT-01	ITGB5	0.0066
TCGA-OR-A5KU-01	ITGB5	0.0092
TCGA-OR-A5KV-01	ELMO2	0.0072
TCGA-OR-A5KW-01	BCAR1	0.0102
TCGA-OR-A5KX-01	ITGB5	0.0070
TCGA-OR-A5KY-01	BCAR1	0.0108
TCGA-OR-A5KZ-01	FCF1	0.0062
TCGA-OR-A5L3-01	ELMO2	0.0087
TCGA-OR-A5L4-01	ITGB5	0.0083
TCGA-OR-A5L5-01	TIPARP	0.0100
TCGA-OR-A5L6-01	BCAR1	0.0096
TCGA-OR-A5L8-01	ITGB5	0.0105
TCGA-OR-A5L9-01	RHOA	0.0086
TCGA-OR-A5LA-01	RHOA	0.0092
TCGA-OR-A5LB-01	LSM5	0.0040
TCGA-OR-A5LC-01	ITGB5	0.0067
TCGA-OR-A5LD-01	CBFB	0.0058
TCGA-OR-A5LE-01	ELMO2	0.0087
TCGA-OR-A5LG-01	ITGB5	0.0079
TCGA-OR-A5LH-01	ITGB5	0.0095
TCGA-OR-A5LJ-01	CYB5B	0.0030
TCGA-OR-A5LK-01	GGNBP2	0.0063
TCGA-OR-A5LL-01	ITGB5	0.0084
TCGA-OR-A5LM-01	BCAR1	0.0083
TCGA-OR-A5LN-01	ITGB5	0.0097
TCGA-OR-A5LO-01	ITGB5	0.0066
TCGA-OR-A5LP-01	FERMT2	0.0125
TCGA-OR-A5LS-01	BCAR1	0.0080
TCGA-OR-A5LT-01	ELMO2	0.0083
TCGA-OU-A5PI-01	BCAR1	0.0079
TCGA-OY-A56P-01	MYH9	0.0060
TCGA-OY-A56Q-01	ELMO2	0.0077
TCGA-P3-A5Q5-01	EP300	0.0043
TCGA-P3-A5Q6-01	FERMT2	0.0048
TCGA-P3-A5QA-01	ELMO2	0.0066
TCGA-P3-A5QE-01	RHOA	0.0079
TCGA-P3-A5QF-01	EP300	0.0049
TCGA-P3-A6SW-01	EP300	0.0062
TCGA-P3-A6SX-01	EP300	0.0049
TCGA-P3-A6T0-01	TADA2B	0.0053
TCGA-P3-A6T2-01	ELMO2	0.0061
TCGA-P3-A6T3-01	TADA1	0.0070
TCGA-P3-A6T4-01	CASC3	0.0038
TCGA-P3-A6T5-01	EP300	0.0086
TCGA-P3-A6T6-01	EP300	0.0050
TCGA-P3-A6T7-01	LSM5	0.0046
TCGA-P3-A6T8-01	NIPBL	0.0064
TCGA-P4-A5E6-01	ELMO2	0.0047
TCGA-P4-A5E7-01	CDAN1	0.0051
TCGA-P4-A5E8-01	FCF1	0.0065
TCGA-P4-A5EA-01	FERMT2	0.0090
TCGA-P4-A5EB-01	MYH9	0.0039
TCGA-P4-A5ED-01	RHOA	0.0088
TCGA-P4-AAVL-01	CDAN1	0.0054
TCGA-P4-AAVM-01	ITGB5	0.0079
TCGA-P5-A5ET-01	ELMO2	0.0080
TCGA-P5-A5EU-01	ELMO2	0.0107
TCGA-P5-A5EV-01	EP300	0.0053
TCGA-P5-A5EW-01	ELMO2	0.0085
TCGA-P5-A5EX-01	TIPARP	0.0073
TCGA-P5-A5EY-01	RHOA	0.0098
TCGA-P5-A5EZ-01	ELMO2	0.0086
TCGA-P5-A5F0-01	ITGB5	0.0090
TCGA-P5-A5F1-01	BCAR1	0.0111
TCGA-P5-A5F2-01	COG3	0.0085
TCGA-P5-A5F4-01	ELMO2	0.0096
TCGA-P5-A5F6-01	TIPARP	0.0091
TCGA-P5-A72U-01	BCAR1	0.0091
TCGA-P5-A72W-01	BCAR1	0.0110
TCGA-P5-A72X-01	ELMO2	0.0103
TCGA-P5-A72Z-01	ITGB5	0.0085
TCGA-P5-A730-01	ELMO2	0.0108
TCGA-P5-A731-01	BCAR1	0.0089
TCGA-P5-A733-01	ELMO2	0.0083
TCGA-P5-A735-01	BCAR1	0.0091
TCGA-P5-A736-01	DDX27	0.0059
TCGA-P5-A737-01	ITGB5	0.0069
TCGA-P5-A77W-01	ITGB5	0.0087
TCGA-P5-A77X-01	ELMO2	0.0066
TCGA-P5-A780-01	ELMO2	0.0072
TCGA-P5-A781-01	GGNBP2	0.0087
TCGA-P7-A5NY-01	TIPARP	0.0101
TCGA-P8-A5KC-01	ELMO2	0.0095
TCGA-P8-A5KD-01	ELMO2	0.0104
TCGA-P8-A6RX-01	ELMO2	0.0063
TCGA-P8-A6RY-01	UFM1	0.0086
TCGA-PA-A5YG-01	ITGB5	0.0095
TCGA-PC-A5DK-01	BCAR1	0.0104
TCGA-PC-A5DN-01	CHMP4B	0.0064
TCGA-PD-A5DF-01	CCDC101	0.0060
TCGA-PG-A5BC-01	BCAR1	0.0070
TCGA-PG-A6IB-01	EP300	0.0054
TCGA-PG-A7D5-01	ITGB5	0.0085
TCGA-PG-A914-01	LSM5	0.0050
TCGA-PG-A915-01	EP300	0.0078
TCGA-PG-A916-01	ITGB5	0.0084
TCGA-PG-A917-01	PIK3CA	0.0019
TCGA-PJ-A5Z8-01	ITGB5	0.0071
TCGA-PJ-A5Z9-01	ZMYND8	0.0052
TCGA-PK-A5H9-01	ELMO2	0.0090
TCGA-PK-A5HA-01	CDAN1	0.0054
TCGA-PK-A5HB-01	EP300	0.0027
TCGA-PL-A8LV-01	ZMYND8	0.0052
TCGA-PL-A8LX-01	ELMO2	0.0088
TCGA-PL-A8LY-01	GGNBP2	0.0088
TCGA-PL-A8LZ-01	ZMYND8	0.0041
TCGA-PN-A8MA-01	FERMT2	0.0060
TCGA-PQ-A6FI-01	CBFB	0.0068
TCGA-PQ-A6FN-01	ITGB5	0.0043
TCGA-PR-A5PF-01	GGNBP2	0.0094
TCGA-PR-A5PG-01	ELMO2	0.0092
TCGA-PR-A5PH-01	RHOA	0.0107
TCGA-PZ-A5RE-01	ELMO2	0.0100
TCGA-Q1-A5R1-01	ELMO2	0.0092
TCGA-Q1-A5R2-01	EP300	0.0037
TCGA-Q1-A5R3-01	ITGB5	0.0055
TCGA-Q1-A6DT-01	CDAN1	0.0041
TCGA-Q1-A6DV-01	ITGB5	0.0089
TCGA-Q1-A6DW-01	GLRX3	0.0043
TCGA-Q1-A73O-01	EP300	0.0024
TCGA-Q1-A73P-01	TXNRD1	0.0024
TCGA-Q1-A73Q-01	ELMO2	0.0073
TCGA-Q1-A73R-01	ELMO2	0.0080
TCGA-Q1-A73S-01	GGNBP2	0.0091
TCGA-Q2-A5QZ-01	EP300	0.0057
TCGA-Q3-A5QY-01	UFM1	0.0089
TCGA-Q3-AA2A-01	ITGB5	0.0069
TCGA-Q9-A6FU-01	FERMT2	0.0068
TCGA-Q9-A6FW-01	EP300	0.0091
TCGA-QA-A7B7-01	ELMO2	0.0064
TCGA-QB-A6FS-06	DSCC1	0.0025
TCGA-QB-AA9O-06	FXN	0.0024
TCGA-QC-A6FX-01	ELMO2	0.0054
TCGA-QC-A7B5-01	EP300	0.0053
TCGA-QC-AA9N-01	ITGB5	0.0072
TCGA-QD-A8IV-01	ELMO2	0.0107
TCGA-QF-A5YS-01	EP300	0.0044
TCGA-QF-A5YT-01	UFM1	0.0085
TCGA-QG-A5YV-01	EP300	0.0062
TCGA-QG-A5YW-01	ITGB5	0.0034
TCGA-QG-A5YX-01	ELMO2	0.0055
TCGA-QG-A5Z1-01	EP300	0.0054
TCGA-QG-A5Z2-01	PTPN11	0.0037
TCGA-QH-A65R-01	MYH9	0.0061
TCGA-QH-A65S-01	BCAR1	0.0076
TCGA-QH-A65V-01	ITGB5	0.0079
TCGA-QH-A65X-01	ELMO2	0.0093
TCGA-QH-A65Z-01	GGNBP2	0.0098
TCGA-QH-A6CS-01	ELMO2	0.0082
TCGA-QH-A6CU-01	ELMO2	0.0082
TCGA-QH-A6CV-01	BCAR1	0.0065
TCGA-QH-A6CW-01	GGNBP2	0.0036
TCGA-QH-A6CX-01	BCAR1	0.0065
TCGA-QH-A6CY-01	GGNBP2	0.0081
TCGA-QH-A6CZ-01	CFLAR	0.0066
TCGA-QH-A6X3-01	BCAR1	0.0070
TCGA-QH-A6X4-01	ITGB5	0.0104
TCGA-QH-A6X5-01	ITGB5	0.0091
TCGA-QH-A6X8-01	CCND3	0.0048
TCGA-QH-A6X9-01	ITGB5	0.0073
TCGA-QH-A6XA-01	ELMO2	0.0086
TCGA-QH-A6XC-01	ELMO2	0.0080
TCGA-QH-A86X-01	ITGB5	0.0073
TCGA-QH-A870-01	ELMO2	0.0099
TCGA-QK-A64Z-01	ELMO2	0.0079
TCGA-QK-A652-01	BCAR1	0.0062
TCGA-QK-A6IF-01	TIPARP	0.0071
TCGA-QK-A6IG-01	EP300	0.0069
TCGA-QK-A6IH-01	EP300	0.0089
TCGA-QK-A6II-01	EP300	0.0098
TCGA-QK-A6IJ-01	SUPT7L	0.0067
TCGA-QK-A6V9-01	ITGB5	0.0064
TCGA-QK-A6VB-01	BCL2L1	0.0034
TCGA-QK-A6VC-01	EP300	0.0060
TCGA-QK-A8Z7-01	GPX4	0.0059
TCGA-QK-A8Z8-01	VPS54	0.0042
TCGA-QK-A8Z9-01	ROCK2	0.0059
TCGA-QK-A8ZA-01	FERMT2	0.0066
TCGA-QK-A8ZB-01	BCAR1	0.0059
TCGA-QK-AA3J-01	ITGB5	0.0049
TCGA-QK-AA3K-01	EP300	0.0103
TCGA-QL-A97D-01	EP300	0.0048
TCGA-QM-A5NM-01	STK11	0.0048
TCGA-QN-A5NN-01	ITGB5	0.0050
TCGA-QQ-A5V2-01	TIPARP	0.0098
TCGA-QQ-A5V9-01	ITGB5	0.0075
TCGA-QQ-A5VA-01	ELMO2	0.0084
TCGA-QQ-A5VB-01	ELMO2	0.0071
TCGA-QQ-A5VC-01	PTK2	0.0073
TCGA-QQ-A5VD-01	EP300	0.0075
TCGA-QQ-A8VB-01	CBFB	0.0040
TCGA-QQ-A8VD-01	RHOA	0.0077
TCGA-QQ-A8VF-01	SGOL1	0.0025
TCGA-QQ-A8VG-01	DSCC1	0.0038
TCGA-QQ-A8VH-01	ITGB5	0.0058
TCGA-QR-A6GO-01	ITGB5	0.0098
TCGA-QR-A6GR-01	BCAR1	0.0077
TCGA-QR-A6GS-01	ITGB5	0.0101
TCGA-QR-A6GT-01	ITGB5	0.0111
TCGA-QR-A6GU-01	STK11	0.0146
TCGA-QR-A6GX-01	ITGB5	0.0088
TCGA-QR-A6GY-01	STK11	0.0077
TCGA-QR-A6GZ-01	ITGB5	0.0097
TCGA-QR-A6H0-01	UFM1	0.0090
TCGA-QR-A6H1-01	TIPARP	0.0080
TCGA-QR-A6H2-01	RHOA	0.0090
TCGA-QR-A6H3-01	BCAR1	0.0097
TCGA-QR-A6H5-01	ITGB5	0.0107
TCGA-QR-A6H6-01	ITGB5	0.0087
TCGA-QR-A700-01	GGNBP2	0.0056
TCGA-QR-A702-01	RHOA	0.0088
TCGA-QR-A706-01	FCF1	0.0091
TCGA-QR-A70C-01	RHOA	0.0090
TCGA-QR-A70D-01	ELMO2	0.0082
TCGA-QR-A70E-01	TIPARP	0.0089
TCGA-QR-A70H-01	ITGB5	0.0106
TCGA-QR-A70I-01	RHOA	0.0095
TCGA-QR-A70J-01	TIPARP	0.0081
TCGA-QR-A70K-01	ITGB5	0.0066
TCGA-QR-A70N-01	ITGB5	0.0124
TCGA-QR-A70P-01	ELMO2	0.0093
TCGA-QR-A70R-01	ELMO2	0.0083
TCGA-QR-A70W-01	ITGB5	0.0094
TCGA-QR-A70X-01	ITGB5	0.0090
TCGA-QR-A7IN-01	ITGB5	0.0081
TCGA-QR-A7IP-01	ITGB5	0.0104
TCGA-QS-A5YQ-01	EP300	0.0029
TCGA-QS-A5YR-01	JUN	0.0035
TCGA-QS-A744-01	EP300	0.0078
TCGA-QS-A8F1-01	YPEL5	0.0067
TCGA-QT-A5XJ-01	ITGB5	0.0096
TCGA-QT-A5XK-01	TIPARP	0.0087
TCGA-QT-A5XL-01	RHOA	0.0088
TCGA-QT-A5XM-01	MAGOH	0.0091
TCGA-QT-A5XN-01	GGNBP2	0.0083
TCGA-QT-A5XO-01	ELMO2	0.0085
TCGA-QT-A5XP-01	ITGB5	0.0089
TCGA-QT-A69Q-01	ITGB5	0.0116
TCGA-QT-A7U0-01	RHOA	0.0093
TCGA-QU-A6IL-01	ITGB5	0.0110
TCGA-QU-A6IM-01	CDAN1	0.0052
TCGA-QU-A6IN-01	TIPARP	0.0119
TCGA-QU-A6IO-01	ITGB5	0.0066
TCGA-QU-A6IP-01	ITGB5	0.0103
TCGA-R2-A69V-01	ELMO2	0.0047
TCGA-R3-A69X-01	EP300	0.0047
TCGA-R5-A7O7-01	CDAN1	0.0085
TCGA-R5-A7ZE-01	EP300	0.0125
TCGA-R5-A7ZF-01	ELMO2	0.0049
TCGA-R5-A7ZI-01	RPS13	0.0024
TCGA-R5-A7ZR-01	COG3	0.0067
TCGA-R5-A805-01	SMARCA4	0.0042
TCGA-R6-A6DN-01	FERMT2	0.0068
TCGA-R6-A6DQ-01	PRKAR1A	0.0065
TCGA-R6-A6KZ-01	CHMP3	0.0052
TCGA-R6-A6L4-01	SUPT7L	0.0056
TCGA-R6-A6L6-01	CDAN1	0.0045
TCGA-R6-A6XG-01	GPX4	0.0072
TCGA-R6-A6XQ-01	CCDC101	0.0067
TCGA-R6-A6Y0-01	EP300	0.0084
TCGA-R6-A6Y2-01	ZMYND8	0.0063
TCGA-R6-A8W5-01	FERMT2	0.0055
TCGA-R6-A8W8-01	EP300	0.0074
TCGA-R6-A8WC-01	CDAN1	0.0063
TCGA-R6-A8WG-01	EP300	0.0065
TCGA-R8-A6MK-01	CFLAR	0.0078
TCGA-R8-A6ML-01	ELMO2	0.0107
TCGA-R8-A6MO-01	BCAR1	0.0099
TCGA-R8-A6YH-01	ELMO2	0.0108
TCGA-RA-A741-01	BCAR1	0.0116
TCGA-RB-A7B8-01	ELMO2	0.0106
TCGA-RB-AA9M-01	BCAR1	0.0109
TCGA-RC-A6M3-01	SUPT7L	0.0069
TCGA-RC-A6M4-01	EP300	0.0134
TCGA-RC-A6M5-01	ITGB5	0.0083
TCGA-RC-A6M6-01	EP300	0.0067
TCGA-RC-A7S9-01	ELMO2	0.0073
TCGA-RC-A7SB-01	EP300	0.0071
TCGA-RC-A7SF-01	CDAN1	0.0063
TCGA-RC-A7SH-01	STK11	0.0073
TCGA-RC-A7SK-01	EP300	0.0083
TCGA-RD-A7BS-01	ITGB5	0.0088
TCGA-RD-A7BT-01	CDAN1	0.0031
TCGA-RD-A7BW-01	CCDC101	0.0065
TCGA-RD-A7C1-01	EP300	0.0054
TCGA-RD-A8MV-01	EP300	0.0078
TCGA-RD-A8MW-01	EP300	0.0057
TCGA-RD-A8N0-01	MAGOH	0.0091
TCGA-RD-A8N1-01	FERMT2	0.0052
TCGA-RD-A8N2-01	RHOA	0.0105
TCGA-RD-A8N4-01	TIPARP	0.0100
TCGA-RD-A8N5-01	MAGOH	0.0084
TCGA-RD-A8N6-01	GPX4	0.0040
TCGA-RD-A8N9-01	CDAN1	0.0073
TCGA-RD-A8NB-01	EP300	0.0057
TCGA-RE-A7BO-01	SMARCA4	0.0047
TCGA-RG-A7D4-01	FERMT2	0.0068
TCGA-RM-A68T-01	MAGOH	0.0078
TCGA-RM-A68W-01	TIPARP	0.0108
TCGA-RN-A68Q-01	RHOA	0.0102
TCGA-RN-AAAQ-01	CBFB	0.0067
TCGA-RP-A690-06	ITGB5	0.0089
TCGA-RP-A693-06	EP300	0.0053
TCGA-RP-A694-06	DSCC1	0.0045
TCGA-RP-A695-06	MDM4	0.0027
TCGA-RP-A6K9-06	CBFB	0.0044
TCGA-RQ-A68N-01	EP300	0.0048
TCGA-RQ-A6JB-01	ELMO2	0.0063
TCGA-RQ-AAAT-01	EP300	0.0082
TCGA-RS-A6TO-01	EP300	0.0074
TCGA-RS-A6TP-01	EP300	0.0056
TCGA-RT-A6Y9-01	ITGB5	0.0100
TCGA-RT-A6YA-01	BCAR1	0.0082
TCGA-RT-A6YC-01	TIPARP	0.0102
TCGA-RU-A8FL-01	ELMO2	0.0045
TCGA-RW-A67V-01	ELMO2	0.0084
TCGA-RW-A67W-01	BCAR1	0.0095
TCGA-RW-A67X-01	ITGB5	0.0103
TCGA-RW-A67Y-01	TIPARP	0.0108
TCGA-RW-A680-01	ITGB5	0.0079
TCGA-RW-A681-01	ELMO2	0.0090
TCGA-RW-A684-01	BCAR1	0.0098
TCGA-RW-A685-01	ITGB5	0.0081
TCGA-RW-A686-01	ITGB5	0.0100
TCGA-RW-A688-01	RHOA	0.0090
TCGA-RW-A689-01	BCAR1	0.0092
TCGA-RW-A68A-01	GGNBP2	0.0107
TCGA-RW-A68B-01	MAGOH	0.0094
TCGA-RW-A68C-01	ITGB5	0.0089
TCGA-RW-A68D-01	RHOA	0.0088
TCGA-RW-A68F-01	ITGB5	0.0097
TCGA-RW-A68G-01	TIPARP	0.0081
TCGA-RW-A7CZ-01	RHOA	0.0100
TCGA-RW-A7D0-01	RHOA	0.0096
TCGA-RW-A8AZ-01	ELMO2	0.0094
TCGA-RX-A8JQ-01	TIPARP	0.0108
TCGA-RY-A83X-01	TIPARP	0.0077
TCGA-RY-A83Y-01	BCAR1	0.0078
TCGA-RY-A83Z-01	BCAR1	0.0095
TCGA-RY-A840-01	ITGB5	0.0085
TCGA-RY-A843-01	ITGB5	0.0073
TCGA-RY-A845-01	ITGB5	0.0087
TCGA-RY-A847-01	GGNBP2	0.0090
TCGA-RZ-AB0B-01	RHOA	0.0080
TCGA-S2-AA1A-01	GPX4	0.0051
TCGA-S3-A6ZF-01	ITGB5	0.0079
TCGA-S3-A6ZG-01	ITGB5	0.0082
TCGA-S3-A6ZH-01	ITGB5	0.0064
TCGA-S3-AA0Z-01	ITGB5	0.0073
TCGA-S3-AA10-01	ELMO2	0.0067
TCGA-S3-AA11-01	ITGB5	0.0089
TCGA-S3-AA12-01	FCF1	0.0104
TCGA-S3-AA14-01	ELMO2	0.0098
TCGA-S3-AA15-01	COG3	0.0068
TCGA-S3-AA17-01	ITGB5	0.0065
TCGA-S4-A8RM-01	ITGB5	0.0075
TCGA-S4-A8RO-01	STK11	0.0064
TCGA-S4-A8RP-01	ITGB5	0.0090
TCGA-S5-A6DX-01	MITF	0.0017
TCGA-S5-AA26-01	EP300	0.0045
TCGA-S6-A8JW-01	TIPARP	0.0106
TCGA-S6-A8JX-01	TIPARP	0.0095
TCGA-S6-A8JY-01	RHOA	0.0109
TCGA-S7-A7WL-01	TIPARP	0.0111
TCGA-S7-A7WM-01	ITGB5	0.0073
TCGA-S7-A7WN-01	ELMO2	0.0092
TCGA-S7-A7WO-01	TIPARP	0.0101
TCGA-S7-A7WP-01	TIPARP	0.0089
TCGA-S7-A7WQ-01	GGNBP2	0.0096
TCGA-S7-A7WR-01	ITGB5	0.0095
TCGA-S7-A7WT-01	ELMO2	0.0100
TCGA-S7-A7WU-01	ITGB5	0.0089
TCGA-S7-A7WV-01	ITGB5	0.0095
TCGA-S7-A7WW-01	TIPARP	0.0101
TCGA-S7-A7WX-01	BCAR1	0.0091
TCGA-S7-A7X0-01	ELMO2	0.0085
TCGA-S7-A7X1-01	TIPARP	0.0121
TCGA-S7-A7X2-01	TIPARP	0.0107
TCGA-S8-A6BV-01	CDAN1	0.0091
TCGA-S8-A6BW-01	GGNBP2	0.0042
TCGA-S9-A6TS-01	CDAN1	0.0066
TCGA-S9-A6TU-01	ELMO2	0.0103
TCGA-S9-A6TV-01	BCAR1	0.0069
TCGA-S9-A6TW-01	ELMO2	0.0092
TCGA-S9-A6TX-01	ELMO2	0.0063
TCGA-S9-A6TY-01	BCAR1	0.0082
TCGA-S9-A6TZ-01	ELMO2	0.0080
TCGA-S9-A6U0-01	BCAR1	0.0088
TCGA-S9-A6U1-01	CDAN1	0.0064
TCGA-S9-A6U2-01	ELMO2	0.0081
TCGA-S9-A6U5-01	ELMO2	0.0101
TCGA-S9-A6U6-01	BCAR1	0.0080
TCGA-S9-A6U8-01	BCAR1	0.0102
TCGA-S9-A6U9-01	ELMO2	0.0091
TCGA-S9-A6UA-01	FCF1	0.0088
