Sample,Gene,SE_Score
TCGA-OR-A5LD-01,TP53,-0.047995955
TCGA-E2-A10B-01,TP53,-0.047995627
TCGA-N5-A4RJ-01,TP53,-0.04799345
TCGA-CK-5915-01,TP53,-0.047982514
TCGA-CJ-6031-01,TP53,-0.047973692
TCGA-CR-6480-01,TP53,-0.047970958
TCGA-14-2554-01,TP53,-0.047966152
TCGA-VT-AB3D-01,TTC4,-0.04796356
TCGA-MA-AA3X-01,TP53,-0.04796073
TCGA-DU-6403-01,TP53,-0.0479604
TCGA-LN-A49N-01,TP53,-0.04795541
TCGA-QH-A6CV-01,TP53,-0.04794061
TCGA-DS-A0VL-01,TP53,-0.047938257
TCGA-97-8547-01,CDIPT,-0.0479303
TCGA-B4-5835-01,TP53,-0.047923453
TCGA-IF-A4AJ-01,TP53,-0.047920942
TCGA-77-8007-01,TP53,-0.047917187
TCGA-AR-A5QQ-01,TP53,-0.047910377
TCGA-D7-A4YX-01,TP53,-0.04790812
TCGA-B0-4945-01,TP53,-0.047900617
TCGA-A6-2674-01,CDIPT,-0.04787016
TCGA-QK-A6V9-01,TP53,-0.04785344
TCGA-E1-A7YD-01,CDIPT,-0.04783714
TCGA-CM-6164-01,CDIPT,-0.047816873
TCGA-EY-A3L3-01,TP53,-0.04779893
TCGA-ZJ-AB0H-01,TP53,-0.047790833
TCGA-D8-A1JJ-01,TP53,-0.047771394
TCGA-EJ-A65E-01,TP53,-0.047763593
TCGA-CJ-5671-01,TP53,-0.04776153
TCGA-UF-A7JS-01,TP53,-0.04776007
TCGA-HZ-A4BH-01,TP53,-0.04775545
TCGA-GJ-A3OU-01,TP53,-0.04775226
TCGA-SG-A6Z4-01,TP53,-0.047749452
TCGA-AS-3778-01,TP53,-0.047745407
TCGA-QQ-A8VH-01,TP53,-0.047738224
TCGA-KP-A3W0-01,TP53,-0.047724217
TCGA-CN-4741-01,TP53,-0.04772272
TCGA-PC-A5DN-01,TP53,-0.0477089
TCGA-V1-A8MF-01,TP53,-0.047707997
TCGA-EK-A3GN-01,TP53,-0.047707126
TCGA-BA-7269-01,FDXR,-0.047690064
TCGA-VR-A8EU-01,TP53,-0.0476771
TCGA-MH-A856-01,TP53,-0.04767266
TCGA-3B-A9HV-01,TP53,-0.04765615
TCGA-BR-A453-01,TP53,-0.047655903
TCGA-CV-7177-01,FDXR,-0.04765418
TCGA-A3-3378-01,TP53,-0.047648698
TCGA-B4-5832-01,CDIPT,-0.04764211
TCGA-C8-A134-01,TP53,-0.047640808
TCGA-JV-A5VE-01,TP53,-0.047632962
TCGA-HG-A2PA-01,TP53,-0.04762815
TCGA-UZ-A9PN-01,TP53,-0.04760935
TCGA-CR-7389-01,FDXR,-0.047601193
TCGA-XV-A9W2-01,TP53,-0.047591276
TCGA-27-1834-01,CDIPT,-0.047585547
TCGA-F5-6464-01,TP53,-0.047577783
TCGA-UF-A7JH-01,TP53,-0.04754951
TCGA-5P-A9JW-01,TP53,-0.047546864
TCGA-2L-AAQA-01,TP53,-0.047539026
TCGA-DD-A4NJ-01,FDXR,-0.047528446
TCGA-56-5897-01,CDIPT,-0.047527373
TCGA-CH-5737-01,TP53,-0.047522947
TCGA-N9-A4Q3-01,CDIPT,-0.04752046
TCGA-CV-5976-01,FDXR,-0.04751894
TCGA-V1-A9O5-01,TP53,-0.047515556
TCGA-EA-A3HR-01,FDXR,-0.047510087
TCGA-50-5942-01,TP53,-0.04750877
TCGA-H7-A76A-01,TP53,-0.047505967
TCGA-XF-A9SK-01,TP53,-0.047503322
TCGA-DU-7010-01,TP53,-0.047496736
TCGA-AC-A5XU-01,TP53,-0.047493838
TCGA-QH-A6CW-01,TP53,-0.047491908
TCGA-ZU-A8S4-01,TP53,-0.047489643
TCGA-UY-A8OC-01,TP53,-0.04748082
TCGA-CG-5732-01,TP53,-0.047480687
TCGA-CI-6621-01,FDXR,-0.0474568
TCGA-OR-A5JX-01,TP53,-0.04745677
TCGA-BH-A1EO-01,TP53,-0.04743298
TCGA-CJ-4869-01,TP53,-0.04742807
TCGA-A8-A075-01,CDIPT,-0.047412157
TCGA-AL-3472-01,TP53,-0.047397904
TCGA-FP-7998-01,FDXR,-0.04739222
TCGA-27-2526-01,FDXR,-0.04739082
TCGA-CJ-4916-01,TP53,-0.047390737
TCGA-FD-A3B7-01,CDIPT,-0.04738921
TCGA-AR-A1AR-01,CDIPT,-0.047386885
TCGA-XF-AAN1-01,FDXR,-0.047382712
TCGA-B8-5162-01,TP53,-0.04737979
TCGA-UL-AAZ6-01,TP53,-0.047379553
TCGA-2J-AAB6-01,FDXR,-0.04737264
TCGA-IQ-A61H-01,FDXR,-0.047364503
TCGA-DM-A288-01,FDXR,-0.04735273
TCGA-F5-6863-01,TP53,-0.04734561
TCGA-B0-5709-01,TP53,-0.04734373
TCGA-LN-A4A6-01,TP53,-0.0473324
TCGA-A3-3382-01,TP53,-0.047323406
TCGA-S9-A7IS-01,TP53,-0.04732287
TCGA-DY-A1DF-01,TP53,-0.047315806
TCGA-CZ-5453-01,TP53,-0.04731086
TCGA-F4-6704-01,FDXR,-0.04730916
TCGA-DY-A1DD-01,TP53,-0.047302455
TCGA-FA-A6HN-01,TP53,-0.04730148
TCGA-GS-A9TY-01,TP53,-0.047293395
TCGA-CN-6018-01,TP53,-0.04728824
TCGA-VS-A9UU-01,TP53,-0.047283143
TCGA-J9-A52B-01,TP53,-0.04728225
TCGA-CZ-5985-01,TP53,-0.047276855
TCGA-L5-A88S-01,TP53,-0.047274373
TCGA-B8-5549-01,TP53,-0.047266662
TCGA-T7-A92I-01,TP53,-0.047262758
TCGA-DC-6683-01,TP53,-0.047243714
TCGA-GR-A4D5-01,TP53,-0.047239825
TCGA-ER-A19Q-06,TP53,-0.047234386
TCGA-TM-A7C3-01,TP53,-0.04723376
TCGA-CQ-7068-01,TP53,-0.047218412
TCGA-E2-A15M-01,TP53,-0.0472141
TCGA-D3-A1Q1-06,CDIPT,-0.04719788
TCGA-C5-A7CJ-01,TP53,-0.04718402
TCGA-YZ-A982-01,TP53,-0.04717063
TCGA-D5-6922-01,FDXR,-0.04716733
TCGA-D8-A27F-01,TP53,-0.04716184
TCGA-A6-6142-01,TP53,-0.047143936
TCGA-E2-A1BD-01,TP53,-0.04714212
TCGA-VS-A94W-01,TP53,-0.047137797
TCGA-5U-AB0D-01,TP53,-0.04713454
TCGA-78-7152-01,FDXR,-0.047131717
TCGA-AH-6644-01,FDXR,-0.047127604
TCGA-CC-A9FS-01,TP53,-0.04710397
TCGA-CA-5796-01,TP53,-0.04709787
TCGA-EA-A411-01,TP53,-0.04709512
TCGA-5S-A9Q8-01,TP53,-0.047093607
TCGA-2E-A9G8-01,CDIPT,-0.04708928
TCGA-DX-A6BF-01,FDXR,-0.04708922
TCGA-CC-A9FU-01,CDIPT,-0.04708606
TCGA-CV-7421-01,CDIPT,-0.047080576
TCGA-VS-A8EB-01,TP53,-0.047076494
TCGA-BP-4801-01,TP53,-0.047073096
TCGA-S9-A6WL-01,CDIPT,-0.047050774
TCGA-P3-A6T3-01,TP53,-0.047046244
TCGA-BP-4167-01,FDXR,-0.047046036
TCGA-N8-A4PL-01,TP53,-0.047043048
TCGA-IA-A83T-01,TP53,-0.04703889
TCGA-12-3650-01,TP53,-0.047025226
TCGA-BH-A0BW-01,TP53,-0.04702416
TCGA-VQ-A923-01,TP53,-0.0470168
TCGA-KN-8427-01,FDXR,-0.047008216
TCGA-B0-5102-01,TP53,-0.047003374
TCGA-Y8-A896-01,TP53,-0.046988487
TCGA-A4-A48D-01,TP53,-0.046985
TCGA-OL-A66L-01,TP53,-0.046954513
TCGA-E1-A7YK-01,TP53,-0.046950907
TCGA-AF-6672-01,CDIPT,-0.04693389
TCGA-QK-AA3J-01,TP53,-0.04691919
TCGA-E2-A14V-01,TP53,-0.046902195
TCGA-VG-A8LO-01,FDXR,-0.046896875
TCGA-AO-A12B-01,TP53,-0.046889633
TCGA-VT-A80G-01,TP53,-0.046889327
TCGA-CN-5359-01,FDXR,-0.046884686
TCGA-NF-A5CP-01,TP53,-0.046883255
TCGA-CL-5917-01,TP53,-0.0468804
TCGA-BW-A5NP-01,TP53,-0.046878003
TCGA-YY-A8LH-01,FDXR,-0.046876192
TCGA-DX-A6B8-01,TP53,-0.046857893
TCGA-CD-8525-01,TP53,-0.046846032
TCGA-14-0789-01,TP53,-0.04683435
TCGA-BP-4967-01,TP53,-0.046833903
TCGA-DD-AAW3-01,FDXR,-0.046824217
TCGA-E9-A1N9-01,TP53,-0.04682208
TCGA-QK-AA3K-01,TP53,-0.046821356
TCGA-CV-6436-01,TP53,-0.04681781
TCGA-GV-A3QG-01,TP53,-0.046812937
TCGA-HT-7688-01,TP53,-0.0468055
TCGA-AX-A3FX-01,TP53,-0.046782
TCGA-D8-A13Y-01,TP53,-0.046781324
TCGA-CD-A489-01,TP53,-0.046780035
TCGA-44-6775-01,TP53,-0.046773516
TCGA-DD-AAD1-01,TP53,-0.04677245
TCGA-CJ-5686-01,TP53,-0.046765633
TCGA-06-0129-01,TP53,-0.046755187
TCGA-WN-AB4C-01,TP53,-0.046752684
TCGA-DK-AA6T-01,TP53,-0.046737492
TCGA-BP-5170-01,TP53,-0.046736717
TCGA-HM-A3JK-01,TP53,-0.04672619
TCGA-B9-A5W9-01,TP53,-0.046726108
TCGA-HE-A5NH-01,TP53,-0.04670784
TCGA-MH-A560-01,TP53,-0.046703875
TCGA-BP-5201-01,TP53,-0.046685934
TCGA-CN-4730-01,TP53,-0.046669424
TCGA-BF-A9VF-01,CDIPT,-0.04666847
TCGA-VR-A8EO-01,TP53,-0.046662748
TCGA-2V-A95S-01,FDXR,-0.04664603
TCGA-BH-A18F-01,TP53,-0.04664582
TCGA-ZN-A9VU-01,TP53,-0.04663711
TCGA-78-7162-01,TP53,-0.04663524
TCGA-JY-A93D-01,FDXR,-0.046632856
TCGA-CS-4941-01,TP53,-0.046624422
TCGA-IG-A6QS-01,TP53,-0.046620786
TCGA-EA-A3QE-01,TP53,-0.046614572
TCGA-E9-A1R7-01,TP53,-0.046604782
TCGA-WK-A8XO-01,TP53,-0.046604507
TCGA-26-5136-01,TP53,-0.046601787
TCGA-DX-A8BM-01,TP53,-0.04660064
TCGA-F4-6569-01,FDXR,-0.046598673
TCGA-CR-7401-01,TP53,-0.04659459
TCGA-OR-A5LL-01,TP53,-0.0465903
TCGA-R6-A6Y2-01,CDIPT,-0.04658234
TCGA-C8-A135-01,TP53,-0.046571843
TCGA-DX-AB2G-01,TP53,-0.04656034
TCGA-IN-A7NR-01,FDXR,-0.046547353
TCGA-AF-2690-01,TP53,-0.046543963
TCGA-A3-3376-01,TP53,-0.04654157
TCGA-BP-4993-01,TP53,-0.046528935
TCGA-D9-A3Z3-06,TP53,-0.046526432
TCGA-A6-2685-01,TP53,-0.046520673
TCGA-HT-A61B-01,TP53,-0.046516985
TCGA-27-1830-01,TP53,-0.046514258
TCGA-ZR-A9CJ-01,FDXR,-0.04649937
TCGA-ZF-AA5H-01,TP53,-0.04649484
TCGA-B5-A3FB-01,TP53,-0.046491057
TCGA-NA-A4QY-01,TP53,-0.046489567
TCGA-BP-4983-01,TP53,-0.04648909
TCGA-F7-A622-01,TP53,-0.046478808
TCGA-FJ-A3Z9-01,CDIPT,-0.04647374
TCGA-CN-5366-01,FDXR,-0.046458125
TCGA-VW-A8FI-01,TP53,-0.046437196
TCGA-BK-A56F-01,TP53,-0.04643601
TCGA-2J-AAB1-01,CAPRIN1,-0.046430215
TCGA-CC-A1HT-01,FDXR,-0.04643005
TCGA-PG-A915-01,TP53,-0.04642719
TCGA-C5-A7CH-01,TP53,-0.0464205
TCGA-C8-A12X-01,TP53,-0.046414934
TCGA-HV-A5A6-01,TP53,-0.046409138
TCGA-G3-A7M5-01,TP53,-0.04640373
TCGA-IB-A5SP-01,TP53,-0.046388745
TCGA-HZ-7918-01,TP53,-0.046381176
TCGA-3B-A9HX-01,TP53,-0.04636781
TCGA-D5-5541-01,FDXR,-0.04636541
TCGA-AK-3465-01,TP53,-0.04635796
TCGA-DD-AACK-01,FDXR,-0.04635316
TCGA-C8-A12Z-01,TP53,-0.046344973
TCGA-OL-A97C-01,TP53,-0.046338737
TCGA-B8-4146-01,TP53,-0.04633832
TCGA-UF-A719-01,CDIPT,-0.04633701
TCGA-B0-5690-01,TP53,-0.046299905
TCGA-L5-A4OO-01,FDXR,-0.046290696
TCGA-IB-A6UG-01,CDIPT,-0.046282887
TCGA-DU-6408-01,TP53,-0.046274155
TCGA-ZF-A9RM-01,TP53,-0.046269923
TCGA-C8-A8HP-01,TP53,-0.046265423
TCGA-AR-A1AO-01,CDIPT,-0.046261013
TCGA-GC-A3RD-01,TP53,-0.04624646
TCGA-Q2-A5QZ-01,TP53,-0.04622495
TCGA-JY-A93C-01,TP53,-0.04622084
TCGA-ZJ-AAXA-01,ENO1,-0.046218574
TCGA-FV-A495-01,TP53,-0.04621192
TCGA-VQ-AA69-01,TP53,-0.046211727
TCGA-BC-A8YO-01,TP53,-0.046208873
TCGA-HU-8610-01,FDXR,-0.046194613
TCGA-76-4929-01,TP53,-0.046191394
TCGA-B1-A655-01,TP53,-0.0461891
TCGA-F2-A44G-01,TP53,-0.046178162
TCGA-CC-A8HV-01,TP53,-0.04616192
TCGA-CN-A6V7-01,NUBP2,-0.04614818
TCGA-RQ-A6JB-01,TP53,-0.046145067
TCGA-AK-3444-01,TP53,-0.0461341
TCGA-G7-A8LE-01,TP53,-0.0461317
TCGA-ZP-A9D0-01,TP53,-0.04612276
TCGA-FG-6688-01,TP53,-0.046116047
TCGA-DD-AADJ-01,TP53,-0.046107978
TCGA-75-6206-01,FDXR,-0.0461002
TCGA-IP-7968-01,FDXR,-0.046086222
TCGA-IN-7806-01,TP53,-0.046083033
TCGA-MP-A4SW-01,TP53,-0.046071112
TCGA-LN-A7HZ-01,FDXR,-0.0460701
TCGA-55-6975-01,TP53,-0.046067625
TCGA-A4-A7UZ-01,TP53,-0.04606501
TCGA-AJ-A3BD-01,TP53,-0.046034582
TCGA-IQ-7630-01,CDIPT,-0.046031117
TCGA-CA-5797-01,TP53,-0.046020955
TCGA-CM-5349-01,TTC4,-0.046017945
TCGA-3A-A9IC-01,TP53,-0.04601395
TCGA-A2-A0CW-01,TP53,-0.046008572
TCGA-B0-5710-01,TP53,-0.046006203
TCGA-F7-A61W-01,TP53,-0.04599908
TCGA-18-4721-01,FDXR,-0.045984715
TCGA-LN-A49K-01,TP53,-0.04598418
TCGA-DU-7309-01,TP53,-0.045981653
TCGA-CM-6161-01,TP53,-0.045979053
TCGA-F1-A72C-01,TP53,-0.04596831
TCGA-CR-7380-01,FDXR,-0.04596123
TCGA-CV-7243-01,FDXR,-0.045959473
TCGA-G3-A5SL-01,FDXR,-0.04595858
TCGA-L3-A4E7-01,CDIPT,-0.045946717
TCGA-BP-5194-01,TP53,-0.045943215
TCGA-E2-A9RU-01,TP53,-0.0459328
TCGA-CJ-4902-01,TP53,-0.045928746
TCGA-K7-A6G5-01,TP53,-0.04592848
TCGA-5B-A90C-01,TP53,-0.045924805
TCGA-DH-A7UR-01,TP53,-0.045919
TCGA-N7-A4Y8-01,TP53,-0.045914873
TCGA-PK-A5HA-01,FDXR,-0.04590535
TCGA-CV-6955-01,FDXR,-0.0459027
TCGA-27-1831-01,CDIPT,-0.045899868
TCGA-2Y-A9GX-01,TP53,-0.04589933
TCGA-JW-A5VI-01,CDIPT,-0.045895338
TCGA-FB-A545-01,TP53,-0.0458865
TCGA-FA-A6HO-01,CDIPT,-0.045884073
TCGA-ED-A66X-01,TP53,-0.04587321
TCGA-C8-A1HJ-01,TP53,-0.04586477
TCGA-FI-A3PX-01,CDIPT,-0.045864403
TCGA-VS-A9UR-01,CDIPT,-0.045861423
TCGA-BW-A5NO-01,CDIPT,-0.045855403
TCGA-22-4607-01,TP53,-0.045845866
TCGA-EK-A2IP-01,FDXR,-0.04583761
TCGA-G3-AAV2-01,TP53,-0.045828104
TCGA-D7-6820-01,TP53,-0.04582005
TCGA-DM-A28C-01,FDXR,-0.04581958
TCGA-EP-A3RK-01,TP53,-0.04580544
TCGA-CV-7437-01,TP53,-0.04579082
TCGA-EU-5905-01,CDIPT,-0.045775414
TCGA-AO-A1KR-01,CDIPT,-0.04577446
TCGA-DD-AACA-01,TP53,-0.04577121
TCGA-BP-4992-01,TP53,-0.045765817
TCGA-C8-A132-01,CDIPT,-0.04575312
TCGA-GM-A3NW-01,TP53,-0.04574372
TCGA-ZP-A9CY-01,CDIPT,-0.045742393
TCGA-D9-A1X3-06,TP53,-0.04574164
TCGA-HU-A4GD-01,TP53,-0.045738094
TCGA-CQ-6224-01,FDXR,-0.045733035
TCGA-LB-A8F3-01,TP53,-0.045724273
TCGA-DD-A1EB-01,FDXR,-0.04571724
TCGA-OL-A66J-01,TP53,-0.045711175
TCGA-98-A53J-01,FDXR,-0.04571104
TCGA-FV-A4ZQ-01,TP53,-0.045690358
TCGA-L5-A8NN-01,FDXR,-0.04568866
TCGA-QU-A6IM-01,FDXR,-0.045679986
TCGA-FG-A6J3-01,TP53,-0.04567513
TCGA-60-2711-01,TP53,-0.045672655
TCGA-D5-6898-01,TP53,-0.04567057
TCGA-BR-4267-01,FDXR,-0.04566607
TCGA-EJ-7784-01,CDIPT,-0.045650303
TCGA-BS-A0V7-01,FDXR,-0.045648813
TCGA-AZ-6605-01,TP53,-0.045641124
TCGA-VS-A8QF-01,CDIPT,-0.04564005
TCGA-N5-A4RS-01,TP53,-0.045624636
TCGA-VS-A8EH-01,TP53,-0.045622274
TCGA-33-A5GW-01,TP53,-0.04561662
TCGA-C8-A131-01,CDIPT,-0.045601785
TCGA-CI-6623-01,CDIPT,-0.045600176
TCGA-CM-6679-01,TP53,-0.04558304
TCGA-SX-A71S-01,TP53,-0.045573115
TCGA-H7-A6C4-01,TP53,-0.045560047
TCGA-LN-A49O-01,TP53,-0.045547612
TCGA-D7-8578-01,TP53,-0.045532934
TCGA-BP-5010-01,NUBP2,-0.045531213
TCGA-CC-A3MC-01,CDIPT,-0.045529246
TCGA-CN-4742-01,CDIPT,-0.04552853
TCGA-UB-A7MC-01,CDIPT,-0.045527577
TCGA-75-6205-01,TP53,-0.045516394
TCGA-DX-AB2T-01,TP53,-0.045516223
TCGA-BD-A2L6-01,TP53,-0.045515776
TCGA-EK-A2GZ-01,CDIPT,-0.045506597
TCGA-DD-AAEH-01,FDXR,-0.045497894
TCGA-AQ-A0Y5-01,TP53,-0.045496017
TCGA-BA-6873-01,FDXR,-0.045495123
TCGA-CV-A6JY-01,TP53,-0.045490116
TCGA-44-5643-01,FDXR,-0.045478582
TCGA-R5-A7O7-01,FDXR,-0.045476437
TCGA-LN-A49X-01,TP53,-0.045429997
TCGA-VR-A8EY-01,CDIPT,-0.045425415
TCGA-DU-8168-01,TP53,-0.045425177
TCGA-AJ-A3NF-01,TP53,-0.045413636
TCGA-ZF-AA4R-01,TP53,-0.045399636
TCGA-AR-A0TP-01,TP53,-0.045397773
TCGA-CQ-5329-01,FDXR,-0.045380563
TCGA-B6-A0WZ-01,TP53,-0.04536578
TCGA-DD-AAVS-01,TP53,-0.04535593
TCGA-G3-A25Z-01,CDIPT,-0.04535091
TCGA-BP-5191-01,TP53,-0.04534903
TCGA-DX-A1KU-01,TP53,-0.045345813
TCGA-B0-4815-01,TP53,-0.04533758
TCGA-CC-A3MB-01,TP53,-0.045329176
TCGA-DX-A6YR-01,TP53,-0.045324214
TCGA-GV-A3QF-01,FDXR,-0.045312762
TCGA-D6-A6EN-01,TP53,-0.045296185
TCGA-A2-A0YH-01,CDIPT,-0.045292616
TCGA-19-2620-01,CDIPT,-0.045288444
TCGA-DX-A8BN-01,TP53,-0.045287706
TCGA-CC-A8HU-01,CDIPT,-0.04525745
TCGA-XF-A9SV-01,CDIPT,-0.04524958
TCGA-QM-A5NM-01,TP53,-0.045248687
TCGA-VQ-AA6A-01,CDIPT,-0.045245707
TCGA-76-4926-01,TP53,-0.045232072
TCGA-CR-5243-01,TP53,-0.045229457
TCGA-FA-A7DS-01,CDIPT,-0.045213103
TCGA-VS-A9UO-01,TP53,-0.045209818
TCGA-BR-8296-01,TP53,-0.045199037
TCGA-29-A5NZ-01,TP53,-0.045198083
TCGA-CV-7178-01,FDXR,-0.04519579
TCGA-CL-4957-01,CIAO1,-0.04519081
TCGA-78-7633-01,TP53,-0.045187294
TCGA-P4-A5EA-01,CDIPT,-0.045180023
TCGA-CV-7413-01,CDIPT,-0.04517746
TCGA-OR-A5J7-01,TP53,-0.0451667
TCGA-B5-A3FD-01,TP53,-0.045164898
TCGA-UZ-A9PL-01,TP53,-0.045163646
TCGA-W5-AA2G-01,TP53,-0.045163512
TCGA-E1-A7YS-01,TP53,-0.045157462
TCGA-69-8254-01,TP53,-0.045154594
TCGA-A7-A13E-01,TP53,-0.04515045
TCGA-EO-A22Y-01,TP53,-0.045132846
TCGA-CN-6010-01,CDIPT,-0.045130312
TCGA-BR-A4IV-01,TP53,-0.04511492
TCGA-D8-A1JL-01,TP53,-0.045100763
TCGA-CD-8530-01,CDIPT,-0.04508823
TCGA-DD-AAD0-01,TP53,-0.045080833
TCGA-78-7154-01,CDIPT,-0.0450781
TCGA-22-4609-01,CDIPT,-0.04507035
TCGA-CZ-4864-01,TP53,-0.04506503
TCGA-A5-A2K2-01,TP53,-0.045061976
TCGA-XS-A8TJ-01,TP53,-0.045058683
TCGA-IG-A8O2-01,FDXR,-0.045057774
TCGA-A3-A6NI-01,TP53,-0.045053393
TCGA-XF-A9SU-01,TP53,-0.045051962
TCGA-DD-AAEE-01,TP53,-0.045048
TCGA-D8-A1XM-01,ENO1,-0.045040518
TCGA-WQ-AB4B-01,GNB1L,-0.04503274
TCGA-EI-6510-01,CDIPT,-0.045024157
TCGA-AK-3455-01,TP53,-0.04502359
TCGA-BA-5151-01,TP53,-0.04502058
TCGA-ZG-A9N3-01,TP53,-0.045020133
TCGA-DU-8165-01,TP53,-0.045017794
TCGA-L5-A43H-01,TP53,-0.045012385
TCGA-2Y-A9HB-01,TP53,-0.045005918
TCGA-FD-A62N-01,FDXR,-0.045001596
TCGA-BR-A4J9-01,TP53,-0.04499781
TCGA-XF-A8HB-01,CDIPT,-0.044997096
TCGA-W5-AA2U-01,TP53,-0.044985004
TCGA-GF-A2C7-01,TP53,-0.044984967
TCGA-2H-A9GQ-01,TP53,-0.044981003
TCGA-B0-5088-01,TP53,-0.044975102
TCGA-FU-A23K-01,CDIPT,-0.044971645
TCGA-BH-A0H5-01,CIAO1,-0.04495251
TCGA-AM-5820-01,TP53,-0.04495196
TCGA-IG-A5S3-01,TP53,-0.044950508
TCGA-CN-4728-01,TP53,-0.044949144
TCGA-CM-6676-01,TP53,-0.044938207
TCGA-CV-6960-01,FDXR,-0.04493481
TCGA-2L-AAQE-01,CAPRIN1,-0.044934295
TCGA-28-5209-01,FDXR,-0.04493016
TCGA-DS-A0VN-01,TP53,-0.044927
TCGA-IG-A97H-01,TP53,-0.044917427
TCGA-CQ-5324-01,FDXR,-0.04491356
TCGA-FG-7643-01,TP53,-0.044912294
TCGA-CG-5724-01,CDIPT,-0.044905543
TCGA-DD-A73B-01,TP53,-0.04490435
TCGA-AG-3591-01,TP53,-0.044887938
TCGA-91-6835-01,TP53,-0.04488325
TCGA-D8-A27W-01,TP53,-0.044870995
TCGA-B9-5155-01,TP53,-0.044867955
TCGA-UF-A718-01,TP53,-0.044861317
TCGA-CW-6090-01,TP53,-0.044855773
TCGA-C5-A1M5-01,TP53,-0.044854045
TCGA-BW-A5NQ-01,FDXR,-0.044847935
TCGA-CC-A5UC-01,TP53,-0.044837087
TCGA-LL-A5YM-01,TP53,-0.044836387
TCGA-CG-5718-01,FDXR,-0.04482025
TCGA-VQ-A91Q-01,TP53,-0.044819802
TCGA-2L-AAQI-01,TP53,-0.04481764
TCGA-ED-A7XO-01,TP53,-0.044794574
TCGA-CK-5912-01,CDIPT,-0.044793904
TCGA-EA-A3QD-01,FDXR,-0.044790804
TCGA-DU-A7T6-01,TP53,-0.0447872
TCGA-3A-A9IZ-01,CDIPT,-0.044775426
TCGA-DX-AB37-01,CDIPT,-0.044770062
TCGA-NH-A50U-01,CDIPT,-0.044767857
TCGA-VR-A8EP-01,FDXR,-0.044766605
TCGA-B0-5705-01,TP53,-0.04475358
TCGA-B0-5402-01,CDIPT,-0.04474795
TCGA-HT-7604-01,TP53,-0.044746414
TCGA-06-5418-01,TP53,-0.044738233
TCGA-32-1982-01,TP53,-0.04472673
TCGA-2Y-A9H5-01,FDXR,-0.04471442
TCGA-DD-AAEK-01,CDIPT,-0.044708252
TCGA-QQ-A8VB-01,TP53,-0.044703253
TCGA-CG-4475-01,TP53,-0.044698864
TCGA-CV-7434-01,TP53,-0.04469332
TCGA-BH-A209-01,TP53,-0.044683896
TCGA-CG-4462-01,CDIPT,-0.04467368
TCGA-EB-A44R-06,CDIPT,-0.04464805
TCGA-FP-A4BF-01,FDXR,-0.044632047
TCGA-EP-A2KB-01,TP53,-0.04461947
TCGA-BH-A1FC-01,FDXR,-0.044617474
TCGA-CD-8528-01,FDXR,-0.044614345
TCGA-FU-A5XV-01,TP53,-0.044611126
TCGA-DB-A64X-01,FDXR,-0.0446091
TCGA-AN-A0XU-01,TP53,-0.04460305
TCGA-UZ-A9PU-01,TP53,-0.044596404
TCGA-DK-A1AF-01,CDIPT,-0.04459542
TCGA-18-3415-01,FDXR,-0.04458165
TCGA-FF-8047-01,CDIPT,-0.044580817
TCGA-32-2632-01,FDXR,-0.04457903
TCGA-CZ-5460-01,TP53,-0.04456146
TCGA-DD-AACQ-01,FDXR,-0.044558644
TCGA-N8-A4PN-01,FDXR,-0.044554055
TCGA-D5-5539-01,CDIPT,-0.044553816
TCGA-HT-7860-01,CDIPT,-0.044552326
TCGA-5P-A9KE-01,CDIPT,-0.044549346
TCGA-OL-A66K-01,TP53,-0.044543087
TCGA-DD-A11D-01,CDIPT,-0.044542372
TCGA-B0-4810-01,CDIPT,-0.044537306
TCGA-OL-A5RZ-01,TP53,-0.044532627
TCGA-FD-A43Y-01,FDXR,-0.04453203
TCGA-P3-A5QA-01,FDXR,-0.044518918
TCGA-FB-AAQ6-01,TP53,-0.044505596
TCGA-F4-6855-01,TP53,-0.044504493
TCGA-L5-A4OX-01,CDIPT,-0.04449743
TCGA-LN-A49P-01,CDIPT,-0.044486046
TCGA-CV-6945-01,FDXR,-0.04445958
TCGA-PD-A5DF-01,TP53,-0.04444346
TCGA-50-6591-01,CDIPT,-0.04444331
TCGA-CI-6620-01,TP53,-0.044441774
TCGA-B5-A1MS-01,TP53,-0.044441573
TCGA-E9-A226-01,TP53,-0.044436112
TCGA-IS-A3K7-01,TP53,-0.04443171
TCGA-D1-A3DH-01,CDIPT,-0.044429958
TCGA-33-4582-01,FDXR,-0.04442638
TCGA-VS-A9V0-01,TP53,-0.04442524
TCGA-HD-A6HZ-01,FDXR,-0.044422656
TCGA-A3-3347-01,CDIPT,-0.044421434
TCGA-BR-8676-01,TP53,-0.044412613
TCGA-RP-A6K9-06,TP53,-0.04440722
TCGA-DU-8167-01,TP53,-0.044389576
TCGA-69-7760-01,TP53,-0.04438176
TCGA-G3-A25T-01,TP53,-0.044370174
TCGA-VP-A87D-01,TP53,-0.04436983
TCGA-ER-A42H-01,TP53,-0.044368558
TCGA-HC-7821-01,TP53,-0.044364996
TCGA-AO-A03V-01,TP53,-0.044364363
TCGA-EB-A4P0-01,TP53,-0.04436055
TCGA-41-2572-01,TP53,-0.04435935
TCGA-DR-A0ZL-01,TP53,-0.044354387
TCGA-A7-A6VW-01,TP53,-0.0443535
TCGA-DD-AAE9-01,CDIPT,-0.044351816
